Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,Location,IP Comm Status,IP Comm Status Date and Time,Longitude,Latitude,Published Screenshots,Screenshot Address,Funding
399, MANOR RD / ED BLUESTEIN BLVD SVRD,DESIRED,,,LOC16-003095,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,7200, MANOR RD,,7300, ED BLUESTEIN BLVD SVRD,,5165539,11/19/2018 09:15:00 PM +0000,"(30.3152828, -97.6635742)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.6635742,30.3152828,,http://162.89.13.145/CCTVImages/CCTV399.jpg,1/4 Cent
424, WILLIAM CANNON DR / WOODHUE DR,TURNED_ON,03/16/2018,Advidia,LOC16-001960,,SOUTHWEST,"5,2",AUSTIN FULL PURPOSE,ROADWAY,,,1300, WILLIAM CANNON DR,,6605, WOODHUE DR,,5150583,11/19/2018 09:15:00 PM +0000,"(30.2003918, -97.7987671)",ONLINE,04/04/2018 08:30:00 AM +0000,-97.7987671,30.2003918,,http://162.89.13.145/CCTVImages/CCTV424.jpg,None Identified
428, SLAUGHTER LN / TEXAS OAKS DR,TURNED_ON,07/17/2017,Sarix,LOC16-003745,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,1201, SLAUGHTER LN,,9401, TEXAS OAKS DR,,5149245,11/19/2018 09:15:00 PM +0000,"(30.1738815, -97.8143845)",ONLINE,03/30/2018 08:30:00 AM +0000,-97.8143845,30.1738815,,http://162.89.13.145/CCTVImages/CCTV428.jpg,1/4 Cent
433, CONGRESS AVE / NELLIE ST,TURNED_ON,02/09/2018,Advidia,LOC16-000690,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1200, CONGRESS AVE,,101, NELLIE ST,,5156131,11/19/2018 09:15:00 PM +0000,"(30.2522736, -97.7486496)",ONLINE,08/14/2018 08:30:00 AM +0000,-97.7486496,30.2522736,,http://162.89.13.145/CCTVImages/CCTV433.jpg,1/4 Cent
475, RUNDBERG LN / COLLINFIELD DR,TURNED_ON,06/08/2018,Advidia,LOC16-002415,,NORTHWEST,4,AUSTIN FULL PURPOSE,ROADWAY,,,1000, RUNDBERG LN,,9200, COLLINFIELD DR,,5161615,01/01/2019 09:47:00 AM +0000,"(30.3653278, -97.7016525)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7016525,30.3653278,,http://162.89.13.145/CCTVImages/CCTV475.jpg,1/4 Cent
474, RUNDBERG LN / PARKFIELD DR,TURNED_ON,03/14/2018,Advidia,LOC16-002355,,NORTHWEST,4,AUSTIN FULL PURPOSE,ROADWAY,,,1200, RUNDBERG LN,,9300, PARKFIELD DR,,5161164,02/11/2019 09:45:00 AM +0000,"(30.3674049, -97.7062454)",ONLINE,02/11/2019 09:35:00 AM +0000,-97.7062454,30.3674049,,http://162.89.13.145/CCTVImages/CCTV474.jpg,1/4 Cent
495, PARMER LN / HARRIS RIDGE BLVD,TURNED_ON,06/22/2017,Spectra Enhanced,LOC16-003650,,NORTHEAST,7,AUSTIN FULL PURPOSE,ROADWAY,,,300, PARMER LN,,12801, HARRIS RIDGE BLVD,,5165757,12/28/2018 10:16:00 PM +0000,"(30.4023132, -97.6573715)",OFFLINE,09/07/2018 08:30:00 AM +0000,-97.6573715,30.4023132,,http://162.89.13.145/CCTVImages/CCTV495.jpg,None Identified
496, PARMER LN / SAMSUNG BLVD,TURNED_ON,06/22/2017,Spectra Enhanced,LOC16-002805,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,3201, PARMER LN,,12200, SAMSUNG BLVD,,5167289,01/01/2019 09:47:00 AM +0000,"(30.3760014, -97.6317139)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6317139,30.3760014,,http://162.89.13.145/CCTVImages/CCTV496.jpg,None Identified
497, PARMER LN / LEGENDARY DR (Riata Vista Circle - East),TURNED_ON,05/31/2017,Spectra Enhanced,LOC16-004985,Riata Vista Circle - East,NORTHWEST,6,AUSTIN FULL PURPOSE,BUILDING,,,5400, PARMER LN,,13000, LEGENDARY DR,,5157977,01/01/2019 09:47:00 AM +0000,"(30.43435576, -97.73172024)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.73172024,30.43435576,,http://162.89.13.145/CCTVImages/CCTV497.jpg,None Identified
515, LAMAR BLVD / 51ST ST,TURNED_ON,06/29/2017,Spectra Enhanced,LOC16-000010,,NORTHEAST,"7,9",AUSTIN FULL PURPOSE,ROADWAY,,,5000, LAMAR BLVD,,601, 51ST ST,,5158588,01/01/2019 09:47:00 AM +0000,"(30.3187695, -97.7308197)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7308197,30.3187695,,http://162.89.13.145/CCTVImages/CCTV515.jpg,None Identified
516, PARMER LN / DALLAS DR,TURNED_ON,07/11/2017,Spectra Enhanced,LOC16-003865,,NORTHWEST,6,AUSTIN LTD,ROADWAY,,,6901, PARMER LN,,6801, DALLAS DR,,5155524,01/01/2019 09:47:00 AM +0000,"(30.4502716, -97.7474213)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7474213,30.4502716,,http://162.89.13.145/CCTVImages/CCTV516.jpg,None Identified
520, KOENIG LN / GROVER AVE,TURNED_ON,07/25/2017,Spectra Enhanced,LOC16-000055,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,1200, KOENIG LN,,5900, GROVER AVE,,5158705,01/01/2019 09:47:00 AM +0000,"(30.3298817, -97.7294846)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7294846,30.3298817,,http://162.89.13.145/CCTVImages/CCTV520.jpg,1/4 Cent
537,9143 BLK CIRCUIT OF THE AMERICAS BLVD (COTA TOWER ADVIDIA),TURNED_ON,10/13/2017,Advidia,LOC17-011365,COTA TOWER ADVIDIA,SOUTHEAST,2,AUSTIN FULL PURPOSE,BUILDING,,,9143, CIRCUIT OF THE AMERICAS BLVD,,,  ,,,11/19/2018 09:15:00 PM +0000,"(30.134247, -97.637593)",ONLINE,11/09/2018 09:35:00 AM +0000,-97.637593,30.134247,,http://162.89.13.145/CCTVImages/CCTV537.jpg,None Identified
241, BRODIE LN / DAVIS LN,TURNED_ON,,Sarix,LOC16-003750,,SOUTHWEST,"5,8",AUSTIN FULL PURPOSE,ROADWAY,,,8900, BRODIE LN,,3301, DAVIS LN,,5146913,02/22/2019 09:45:00 AM +0000,"(30.1953335, -97.8422852)",ONLINE,02/22/2019 09:35:00 AM +0000,-97.8422852,30.1953335,,http://162.89.13.145/CCTVImages/CCTV241.jpg,None Identified
538,SH 71 SVRD / PRESIDENTIAL BLVD (CARDINAL LOOP),TURNED_ON,10/18/2017,Sarix,LOC16-006885,CARDINAL LOOP,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,2432,SH 71 SVRD,,2501, PRESIDENTIAL BLVD,,5165986,03/12/2019 08:40:00 AM +0000,"(30.21267, -97.65884)",ONLINE,03/12/2019 08:30:00 AM +0000,-97.65884,30.21267,,http://162.89.13.145/CCTVImages/CCTV538.jpg,None Identified
75, 38TH HALF ST / 35 SVRD,TURNED_ON,,Sarix,LOC16-000315,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1014, 38TH HALF ST,,3820,IH 35 SVRD,,5159923,04/07/2019 08:45:00 AM +0000,"(30.294981, -97.7197723)",OFFLINE,04/07/2019 08:35:00 AM +0000,-97.7197723,30.294981,,http://162.89.13.145/CCTVImages/CCTV75.jpg,None Identified
121, 15TH ST / TRINITY ST,TURNED_ON,,Sarix,LOC16-001100,,CENTRAL,1,AUSTIN FULL PURPOSE,ROADWAY,,,300, 15TH ST,,1400, TRINITY ST,,5157976,11/19/2018 09:15:00 PM +0000,"(30.2759418, -97.7360306)",ONLINE,03/03/2018 03:30:00 PM +0000,-97.7360306,30.2759418,,http://162.89.13.145/CCTVImages/CCTV121.jpg,None Identified
259, DESSAU RD / PARMER LN,TURNED_ON,,Sarix,LOC16-004075,,NORTHEAST,"1,7",AUSTIN FULL PURPOSE,ROADWAY,,,12200, DESSAU RD,,1601, PARMER LN,,5166307,02/05/2019 09:45:00 AM +0000,"(30.3870049, -97.6485367)",ONLINE,02/05/2019 09:35:00 AM +0000,-97.6485367,30.3870049,,http://162.89.13.145/CCTVImages/CCTV259.jpg,None Identified
388, ANDERSON MILL RD / MORRIS RD,TURNED_ON,06/12/2018,Advidia,LOC16-004585,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,8500, ANDERSON MILL RD,,13200, MORRIS RD,,5153102,04/05/2019 08:40:00 AM +0000,"(30.4562817, -97.766571)",ONLINE,04/05/2019 08:30:00 AM +0000,-97.766571,30.4562817,,http://162.89.13.145/CCTVImages/CCTV388.jpg,1/4 Cent
48,FM 973 RD / BURLESON RD,TURNED_ON,,Sarix,LOC16-007015,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,6210,FM 973 RD,,10300, BURLESON RD,,5166040,04/13/2019 08:40:00 AM +0000,"(30.167316, -97.659321)",ONLINE,04/13/2019 08:30:00 AM +0000,-97.659321,30.167316,,http://162.89.13.145/CCTVImages/CCTV48.jpg,None Identified
377, BARTON SPRINGS RD / STRATFORD DR,TURNED_ON,10/06/2017,Sarix,LOC16-000570,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,2200, BARTON SPRINGS RD,,2207, STRATFORD DR,,5153190,04/13/2019 08:40:00 AM +0000,"(30.2671709, -97.77088083)",ONLINE,04/13/2019 08:30:00 AM +0000,-97.77088083,30.2671709,,http://162.89.13.145/CCTVImages/CCTV377.jpg,1/4 Cent
378,2100 BLK BARTON SPRINGS RD (Zilker Park),TURNED_ON,06/06/2018,Advidia,LOC16-005095,Zilker Park,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,2100, BARTON SPRINGS RD,,,  ,,,04/13/2019 08:40:00 AM +0000,"(30.2660046, -97.7681274)",ONLINE,04/13/2019 08:30:00 AM +0000,-97.7681274,30.2660046,,http://162.89.13.145/CCTVImages/CCTV378.jpg,1/4 Cent
146,IH 35 SVRD / 6TH ST,TURNED_ON,09/15/2017,Sarix,LOC16-001695,,CENTRAL,3,AUSTIN FULL PURPOSE,ROADWAY,,,600,IH 35 SVRD,,800, 6TH ST,,5158331,11/19/2018 09:15:00 PM +0000,"(30.2656364, -97.7341995)",ONLINE,08/03/2018 08:30:00 AM +0000,-97.7341995,30.2656364,,http://162.89.13.145/CCTVImages/CCTV146.jpg,None Identified
147, 7TH ST / CHICON ST,TURNED_ON,,Sarix,LOC16-001725,,CENTRAL,"3,1",AUSTIN FULL PURPOSE,ROADWAY,,,1700, 7TH ST,,700, CHICON ST,,5159761,11/19/2018 09:15:00 PM +0000,"(30.2625771, -97.7221146)",ONLINE,01/09/2018 03:31:00 AM +0000,-97.7221146,30.2625771,,http://162.89.13.145/CCTVImages/CCTV147.jpg,
148, 7TH ST / PROSPECT AVE,TURNED_ON,,Sarix,LOC16-001730,,CENTRAL,"3,1",AUSTIN FULL PURPOSE,ROADWAY,,,2141, 7TH ST,,700, PROSPECT AVE,,5160282,11/19/2018 09:15:00 PM +0000,"(30.2614746, -97.7174606)",ONLINE,06/29/2018 08:30:00 AM +0000,-97.7174606,30.2614746,,http://162.89.13.145/CCTVImages/CCTV148.jpg,
398, SPRINGDALE RD / PECAN BROOK DR,TURNED_ON,03/06/2018,Advidia,LOC16-003310,,NORTHEAST,1,AUSTIN 2 MILE ETJ,ROADWAY,,,7352, SPRINGDALE RD,,4600, PECAN BROOK DR,,5165650,03/05/2019 09:40:00 AM +0000,"(30.3186951, -97.6613617)",ONLINE,03/05/2019 09:30:00 AM +0000,-97.6613617,30.3186951,,http://162.89.13.145/CCTVImages/CCTV398.jpg,1/4 Cent
149, 7TH ST / PLEASANT VALLEY RD,TURNED_ON,,Sarix,LOC16-001740,,CENTRAL,3,AUSTIN FULL PURPOSE,ROADWAY,,,2750, 7TH ST,,500, PLEASANT VALLEY RD,,5161138,03/07/2019 09:45:00 AM +0000,"(30.2601261, -97.7094955)",ONLINE,03/07/2019 09:35:00 AM +0000,-97.7094955,30.2601261,,http://162.89.13.145/CCTVImages/CCTV149.jpg,None Identified
150, CESAR CHAVEZ ST / PLEASANT VALLEY RD,TURNED_ON,,Sarix,LOC16-001795,,CENTRAL,3,AUSTIN FULL PURPOSE,ROADWAY,,,2700, CESAR CHAVEZ ST,,100, PLEASANT VALLEY RD,,5160822,03/28/2019 08:45:00 AM +0000,"(30.2529888, -97.7127838)",ONLINE,03/28/2019 08:35:00 AM +0000,-97.7127838,30.2529888,,http://162.89.13.145/CCTVImages/CCTV150.jpg,None Identified
157, WILLIAM CANNON DR / 1ST ST,TURNED_ON,,Sarix,LOC16-001980,,SOUTHWEST,2,AUSTIN FULL PURPOSE,ROADWAY,,,700, WILLIAM CANNON DR,,6519, 1ST ST,,5151543,04/05/2019 08:45:00 AM +0000,"(30.1970978, -97.7878189)",ONLINE,04/05/2019 08:35:00 AM +0000,-97.7878189,30.1970978,,http://162.89.13.145/CCTVImages/CCTV157.jpg,
145, 11TH ST / 35 SVRD,TURNED_ON,,Sarix,LOC16-001670,,CENTRAL,1,AUSTIN FULL PURPOSE,ROADWAY,,,718, 11TH ST,,1100,IH 35 SVRD,,5158544,04/10/2019 08:45:00 AM +0000,"(30.2703285, -97.7324753)",ONLINE,04/10/2019 08:35:00 AM +0000,-97.7324753,30.2703285,,http://162.89.13.145/CCTVImages/CCTV145.jpg,
151, 7TH ST / SPRINGDALE RD,TURNED_ON,,Sarix,LOC16-001800,,CENTRAL,3,AUSTIN FULL PURPOSE,ROADWAY,,,3500, 7TH ST,,700, SPRINGDALE RD,,5161943,04/13/2019 08:45:00 AM +0000,"(30.2560368, -97.7016754)",OFFLINE,04/13/2019 08:35:00 AM +0000,-97.7016754,30.2560368,,http://162.89.13.145/CCTVImages/CCTV151.jpg,
9, ESCARPMENT BLVD / WILLIAM CANNON DR,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-002065,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,6900, ESCARPMENT BLVD,,5901, WILLIAM CANNON DR,,5144930,11/19/2018 09:15:00 PM +0000,"(30.2299938, -97.8645477)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.8645477,30.2299938,,http://162.89.13.145/CCTVImages/CCTV9.jpg,
15, MANCHACA RD / STASSNEY LN,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-000950,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,5320, MANCHACA RD,,1820, STASSNEY LN,,5150642,11/19/2018 09:15:00 PM +0000,"(30.2154312, -97.7977066)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.7977066,30.2154312,,http://162.89.13.145/CCTVImages/CCTV15.jpg,
16,US 290 HWY SVRD / MOPAC EXPY SVRD,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-003885,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,5029,US 290 HWY SVRD,,5101, MOPAC EXPY SVRD,,5148415,11/19/2018 09:15:00 PM +0000,"(30.2346859, -97.8241196)",ONLINE,11/08/2018 09:35:00 AM +0000,-97.8241196,30.2346859,,http://162.89.13.145/CCTVImages/CCTV16.jpg,
23, MANCHACA RD / BEN WHITE BLVD SVRD,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-002680,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,4300, MANCHACA RD,,2001, BEN WHITE BLVD SVRD,,5151437,11/19/2018 09:15:00 PM +0000,"(30.23036, -97.7880554)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.7880554,30.23036,,http://162.89.13.145/CCTVImages/CCTV23.jpg,
11, ESCARPMENT BLVD / SLAUGHTER LN,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-003355,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,9300, ESCARPMENT BLVD,,5800, SLAUGHTER LN,,5144234,12/19/2018 09:45:00 AM +0000,"(30.2005997, -97.8784256)",ONLINE,12/19/2018 09:35:00 AM +0000,-97.8784256,30.2005997,,http://162.89.13.145/CCTVImages/CCTV11.jpg,None Identified
18, MOPAC EXPY / SLAUGHTER LN,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-003870,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,8100, MOPAC EXPY,,5200, SLAUGHTER LN,,5144924,12/19/2018 09:45:00 AM +0000,"(30.2005672, -97.8654556)",ONLINE,12/19/2018 09:35:00 AM +0000,-97.8654556,30.2005672,,http://162.89.13.145/CCTVImages/CCTV18.jpg,None Identified
541,SH 130 SVRD / 290 HWY SVRD,TURNED_ON,01/04/2018,Sarix,LOC16-004890,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,11200,SH 130 SVRD,,10017,US 290 HWY SVRD,,5188386,02/27/2019 09:40:00 AM +0000,"(30.3398151, -97.5914612)",ONLINE,02/27/2019 09:30:00 AM +0000,-97.5914612,30.3398151,,http://162.89.13.145/CCTVImages/CCTV541.jpg,None Identified
36, ELROY RD / HEINE FARM RD,TURNED_ON,,Sarix,LOC16-007025,,SOUTHEAST,2,AUSTIN 2 MILE ETJ,ROADWAY,,,7200, ELROY RD,,7113, HEINE FARM RD,,5167173,03/14/2019 08:45:00 AM +0000,"(30.153975, -97.639766)",ONLINE,03/14/2019 08:35:00 AM +0000,-97.639766,30.153975,,http://162.89.13.145/CCTVImages/CCTV36.jpg,
269,US 183 HWY / METROPOLIS DR,TURNED_ON,,Sarix,LOC16-004235,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,2800,US 183 HWY,,7700, METROPOLIS DR,,5164191,03/27/2019 08:45:00 AM +0000,"(30.2099247, -97.6832809)",OFFLINE,03/27/2019 08:35:00 AM +0000,-97.6832809,30.2099247,,http://162.89.13.145/CCTVImages/CCTV269.jpg,None Identified
43,9143 BLK CIRCUIT OF THE AMERICAS BLVD (COTA TOWER SOUTH),TURNED_ON,10/02/2017,Axis,LOC16-006940,COTA TOWER SOUTH,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,9143, CIRCUIT OF THE AMERICAS BLVD,,,  ,,,11/19/2018 09:15:00 PM +0000,"(30.133909, -97.637863)",ONLINE,11/09/2018 09:35:00 AM +0000,-97.637863,30.133909,,http://162.89.13.145/CCTVImages/CCTV43.jpg,None Identified
44,9143 BLK CIRCUIT OF THE AMERICAS BLVD (COTA TOWER NORTH),TURNED_ON,10/02/2017,Axis,LOC16-006935,COTA TOWER NORTH,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,9143, CIRCUIT OF THE AMERICAS BLVD,,,  ,,,11/19/2018 09:15:00 PM +0000,"(30.134634, -97.638195)",ONLINE,11/09/2018 09:35:00 AM +0000,-97.638195,30.134634,,http://162.89.13.145/CCTVImages/CCTV44.jpg,None Identified
45, CIRCUIT OF THE AMERICAS BLVD / 812 RD (COTA SOUTH  GATE),TURNED_ON,09/27/2017,Sarix,LOC16-006930,COTA SOUTH  GATE,SOUTHEAST,2,AUSTIN 2 MILE ETJ,ROADWAY,,,9514, CIRCUIT OF THE AMERICAS BLVD,,12510,FM 812 RD,,5166789,11/19/2018 09:15:00 PM +0000,"(30.132037, -97.647147)",ONLINE,11/09/2018 09:35:00 AM +0000,-97.647147,30.132037,,http://162.89.13.145/CCTVImages/CCTV45.jpg,None Identified
185, BEN WHITE BLVD / RIVERSIDE DR,TURNED_ON,,Sarix,LOC16-002455,,SOUTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,7700, BEN WHITE BLVD,,7700, RIVERSIDE DR,,5367215,11/19/2018 09:15:00 PM +0000,"(30.21883, -97.69118)",ONLINE,11/09/2018 09:35:00 AM +0000,-97.69118,30.21883,,http://162.89.13.145/CCTVImages/CCTV185.jpg,
200, RIVERSIDE DR / MONTOPOLIS DR,TURNED_ON,,Sarix,LOC16-002695,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,6200, RIVERSIDE DR,,1901, MONTOPOLIS DR,,5161846,11/19/2018 09:15:00 PM +0000,"(30.2249317, -97.7034378)",ONLINE,11/09/2018 09:35:00 AM +0000,-97.7034378,30.2249317,,http://162.89.13.145/CCTVImages/CCTV200.jpg,
207, BURLESON RD / EMMA BROWNING AVE,TURNED_ON,,Sarix,LOC16-002940,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,9609, BURLESON RD,,5201, EMMA BROWNING AVE,,5165374,11/19/2018 09:15:00 PM +0000,"(30.1731625, -97.6705399)",ONLINE,11/09/2018 09:35:00 AM +0000,-97.6705399,30.1731625,,http://162.89.13.145/CCTVImages/CCTV207.jpg,
46, CIRCUIT OF THE AMERICAS BLVD / ELROY RD (COTA NORTH GATE),TURNED_ON,09/27/2017,Sarix,LOC16-006925,COTA NORTH GATE,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,7800, CIRCUIT OF THE AMERICAS BLVD,,7713, ELROY RD,,5168033,03/14/2019 08:45:00 AM +0000,"(30.146154, -97.623441)",ONLINE,03/14/2019 08:35:00 AM +0000,-97.623441,30.146154,,http://162.89.13.145/CCTVImages/CCTV46.jpg,None Identified
97, LAMAR BLVD / RIVERSIDE DR,TURNED_ON,,Sarix,LOC16-000595,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,200, LAMAR BLVD,,1200, RIVERSIDE DR,,5154958,03/21/2019 08:45:00 AM +0000,"(30.2645245, -97.757103)",ONLINE,03/21/2019 08:35:00 AM +0000,-97.757103,30.2645245,,http://162.89.13.145/CCTVImages/CCTV97.jpg,None Identified
368, SOUTHWEST PKWY / MOPAC EXPY SVRD,TURNED_ON,03/05/2018,Advidia,LOC16-003905,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,3900, SOUTHWEST PKWY,,4911, MOPAC EXPY SVRD,,5148537,11/19/2018 09:15:00 PM +0000,"(30.2364311, -97.822525)",ONLINE,11/08/2018 09:35:00 AM +0000,-97.822525,30.2364311,,http://162.89.13.145/CCTVImages/CCTV368.jpg,1/4 Cent
326, CAMERON RD / CROSS PARK DR,TURNED_ON,09/14/2017,Spectra Enhanced,LOC16-004650,,NORTHEAST,"1,4",AUSTIN FULL PURPOSE,ROADWAY,,,8700, CAMERON RD,,8704, CROSS PARK DR,,5164317,01/01/2019 09:46:00 AM +0000,"(30.3439808, -97.6783371)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6783371,30.3439808,,http://162.89.13.145/CCTVImages/CCTV326.jpg,1/4 Cent
328, ANDERSON LN SVRD / CAMERON RD,TURNED_ON,03/06/2018,Advidia,LOC16-007235,,NORTHEAST,"1,4",AUSTIN FULL PURPOSE,ROADWAY,,,1400, ANDERSON LN SVRD,,7800, CAMERON RD,,5163480,01/01/2019 09:46:00 AM +0000,"(30.332819, -97.686158)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.686158,30.332819,,http://162.89.13.145/CCTVImages/CCTV328.jpg,1/4 Cent
329, CAMERON RD / MC KIE DR,TURNED_ON,07/31/2017,Spectra Enhanced,LOC16-004625,,NORTHEAST,"1,4",AUSTIN FULL PURPOSE,ROADWAY,,,7300, CAMERON RD,,1306, MC KIE DR,,5162968,01/01/2019 09:46:00 AM +0000,"(30.3290386, -97.6904068)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6904068,30.3290386,,http://162.89.13.145/CCTVImages/CCTV329.jpg,1/4 Cent
330, CAMERON RD / ST JOHNS AVE,TURNED_ON,09/24/2016,Spectra Enhanced,LOC16-003265,,NORTHEAST,"1,4",AUSTIN FULL PURPOSE,ROADWAY,,,7200, CAMERON RD,,1400, ST JOHNS AVE,,5162779,01/01/2019 09:46:00 AM +0000,"(30.3260517, -97.6923065)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6923065,30.3260517,,http://162.89.13.145/CCTVImages/CCTV330.jpg,1/4 Cent
332, CAMERON RD / 290 HWY SVRD,TURNED_ON,06/20/2018,Sarix,LOC16-003215,,NORTHEAST,"4,1",AUSTIN FULL PURPOSE,ROADWAY,,,6313, CAMERON RD,,6421,US 290 HWY SVRD,,5162397,01/01/2019 09:46:00 AM +0000,"(30.3207817, -97.6958618)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6958618,30.3207817,,http://162.89.13.145/CCTVImages/CCTV332.jpg,1/4 Cent
333, CAMERON RD / BRIARCLIFF BLVD,TURNED_ON,06/07/2018,Advidia,LOC16-003220,,NORTHEAST,"4,1",AUSTIN FULL PURPOSE,ROADWAY,,,6000, CAMERON RD,,1300, BRIARCLIFF BLVD,,5161995,01/01/2019 09:46:00 AM +0000,"(30.3172894, -97.6996155)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6996155,30.3172894,,http://162.89.13.145/CCTVImages/CCTV333.jpg,1/4 Cent
334, CAMERON RD / 53RD ST,TURNED_ON,06/18/2018,Advidia,LOC16-004960,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,5300, CAMERON RD,,1108, 53RD ST,,5161146,01/01/2019 09:46:00 AM +0000,"(30.31062051, -97.70809936)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.70809936,30.31062051,,http://162.89.13.145/CCTVImages/CCTV334.jpg,1/4 Cent
367, SOUTHWEST PKWY / MOPAC EXPY SVRD,TURNED_ON,06/07/2018,Advidia,LOC16-003900,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,3900, SOUTHWEST PKWY,,4950, MOPAC EXPY SVRD,,5148451,02/28/2019 05:33:00 PM +0000,"(30.2377434, -97.8236008)",OFFLINE,12/27/2018 09:35:00 AM +0000,-97.8236008,30.2377434,,http://162.89.13.145/CCTVImages/CCTV367.jpg,1/4 Cent
98, LAMAR BLVD / OLTORF ST,TURNED_ON,,Sarix,LOC16-000610,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2059, LAMAR BLVD,,1401, OLTORF ST,,5153332,11/19/2018 09:15:00 PM +0000,"(30.2484131, -97.7699509)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.7699509,30.2484131,,http://162.89.13.145/CCTVImages/CCTV98.jpg,
99, LAMAR BLVD / BLUEBONNET LN,TURNED_ON,,Sarix,LOC16-000615,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2261, LAMAR BLVD,,2401, BLUEBONNET LN,,5152555,11/19/2018 09:15:00 PM +0000,"(30.2469234, -97.7771835)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.7771835,30.2469234,,http://162.89.13.145/CCTVImages/CCTV99.jpg,None Identified
100, LAMAR BLVD / BARTON SPRINGS RD,TURNED_ON,06/27/2017,Sarix,LOC16-000600,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,419, LAMAR BLVD,,1301, BARTON SPRINGS RD,,5154798,11/19/2018 09:15:00 PM +0000,"(30.2608624, -97.758522)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.758522,30.2608624,,http://162.89.13.145/CCTVImages/CCTV100.jpg,None Identified
